Unique_ID,Voyage,CTD,Date,Year,Month,Day,Lat,Lon,Chl.c3,Chl.c2,Chl.c2_1,Chl.c1,Per,X19but,Fuco,Neox,Pra,Viol,X19hex,Ddx,Allo,Zea,Lut,ChlcMGDG.18,ChlcMGDG.14,Chl.b,DVChla,Tchla,Haptophytes,Pelagophytes,Cryptophytes,Dinoflagellates.A,Syn,Diatoms,Green
K_05498,SAZ-SENSE Cruise 2006-2007,0,20070115,2007,1,15,-45.5135,153.6516667,0.0662,0,0,0,0.0205,0.0093,0.1199,0,0,0,0.0317,0.0921,0,0,0,0,0,0.0206,0,0.8073,0.023288169,0.009092255,0,0.097057296,0,0.559105817,0.118756463
K_05499,SAZ-SENSE Cruise 2006-2007,0,20070115,2007,1,15,-45.5135,153.6516667,0.0579,0,0,0,0.0178,0.0082,0.1034,0,0,0,0.0266,0.0693,0,0,0,0,0,0,0,0.7235,0.199120058,0.000791463,0,0.076640551,0.000875835,0.446072092,0
K_05500,SAZ-SENSE Cruise 2006-2007,0,20070115,2007,1,15,-45.99416667,153.2028333,0.0491,0,0,0,0.0134,0.0075,0.0755,0,0,0,0.0244,0.0576,0,0,0,0,0,0.0201,0,0.5505,0.018131646,0.008538318,0,0.064445324,0,0.343508359,0.115876353
K_05501,SAZ-SENSE Cruise 2006-2007,0,20070115,2007,1,15,-46.99983333,152.0783333,0.0367,0,0,0,0.0104,0.0073,0.0557,0,0,0,0.0203,0.0377,0,0,0,0,0,0.022,0,0.3919,0.014214239,0.010654287,0,0.046886264,0,0.201963661,0.118181549
K_05502,AMLR2007,,20070115,2007,1,15,-62.003333,-61.499317,0.1692,0,0.3803,0,0.0166,0.2377,0.4917,1.00E-04,1.00E-04,0.002,0.1067,0.1362,0.2394,0.0028,1.00E-04,0,0,0.0044,1.00E-04,2.2898,0.038849276,0.075625975,0.722542137,0.020181712,0,1.425059016,0.007541884
K_05503,AMLR2007,,20070115,2007,1,15,-62.003333,-61.499317,0.112,0,0.1769,0,0.0035,0.1235,0.3309,1.00E-04,1.00E-04,1.00E-04,0.0843,0.0663,0.0992,0.0017,1.00E-04,0,0,0.0037,1.00E-04,1.1488,0.029893206,0.037475746,0.257473794,0.004099361,0,0.817578409,0.002279485
K_05504,AMLR2007,0,20070115,2007,1,15,-61.736917,-62.008767,0.0055,0,0.0105,0,0.0023,0.0026,0.0136,1.00E-04,1.00E-04,1.00E-04,0.0305,0.0126,0.0011,0.0016,1.00E-04,0,0,1.00E-04,1.00E-04,0.0607,0.044650951,0,0.000612775,0.001767781,0,0.012807673,0.00086082
K_05505,AMLR2007,0,20070115,2007,1,15,-61.736917,-62.008767,0.0122,0,0.0168,0,0.0085,0.0077,0.0229,1.00E-04,1.00E-04,1.00E-04,0.0344,0.0048,0.0011,0.0015,1.00E-04,0,0,0.0014,1.00E-04,0.0818,0.046675104,0.007644307,0.000564964,0.006031006,0,0.01942342,0.001461199
K_05506,AMLR2007,,20070115,2007,1,15,-61.4979,-61.488467,0.0106,0,0.0178,0,0.0018,0.0026,0.0217,1.00E-04,1.00E-04,1.00E-04,0.0474,0.0199,0.0012,0.0025,1.00E-04,0,0,1.00E-04,1.00E-04,0.0879,0.061703336,0.001914595,0.007349152,0.001219276,0,0.013228793,0.000469754
K_05507,AMLR2007,,20070115,2007,1,15,-61.4979,-61.488467,0.0194,0,0.0204,0,0.0085,0.0092,0.0227,1.00E-04,1.00E-04,4.00E-04,0.0581,0.0065,0.002,0.0012,1.00E-04,0,0,0.0013,1.00E-04,0.1106,0.072636173,0.012398616,0.011638716,0.005536672,0,0.006565792,0.000919429
K_05508,PALMET_LTER ,0,20070115,2007,1,15,-65.111,-67.08466667,0.0326,0,0,0,0.1017,0.0356,0.2027,0,0,0,0.0509,0.1115,0.0047,0,0,0,0,0.0096,0,0.4402,0.103337468,0.032493602,0.012456984,0.19008527,0,0.062695997,0.03913068
K_05509,PALMET_LTER ,0,20070115,2007,1,15,-65.111,-67.08466667,0.0297,0,0,0,0.1083,0.0384,0.2144,0,0,0,0.054,0.1177,0.0051,0,0,0,0,0.0101,0,0.4556,0.106958769,0.034994814,0.013129041,0.197767227,0,0.062705092,0.040045058
K_05510,PALMET_LTER ,0,20070115,2007,1,15,-65.111,-67.08466667,0.0299,0,0,0,0.0984,0.0367,0.2051,0,0,0,0.0515,0.1173,0.0051,0,0,0,0,0.0109,0,0.436,0.103048223,0.033815883,0.013286295,0.181418172,0,0.060722036,0.04370939
K_05511,PALMET_LTER ,0,20070115,2007,1,15,-65.111,-67.08466667,0.0276,0,0,0,0.1044,0.0373,0.2172,0,0,0,0.0534,0.1145,0.0052,0,0,0,0,0.0102,0,0.4518,0.106114365,0.033385283,0.013438069,0.191229959,0,0.067042562,0.040589762
K_05512,PALMET_LTER ,,20070115,2007,1,15,-65.111,-67.08466667,0.0468,0,0,0,0.0819,0.0389,0.2475,0,0,0,0.0669,0.0844,0.0055,0.0013,0.001,0,0,0.0092,0,0.5401,0.044540933,0.064324603,0.00295961,0.065658676,0,0.35633436,0.006281818
K_05513,PALMET_LTER ,0,20070115,2007,1,15,-65.111,-67.08466667,0.0083,0,0,0,0,0.0065,0.0298,0,0,0,0.0087,0.0025,0.0016,0,0,0,0,0.0052,0,0.0512,0.002982306,0.011542144,0.000720485,0,0,0.025730321,0.010224744
K_05514,PALMET_LTER ,0,20070115,2007,1,15,-65.2343,-66.77896667,0.1078,0,0,0,0.026,0.0483,0.4729,0,0.0069,0,0.1255,0.1673,0.0368,0,0,0,0,0,0,0.9233,0.422945143,0,0.111316664,0.019292444,0,0.369745749,0
K_05515,PALMET_LTER ,0,20070115,2007,1,15,-65.2343,-66.77896667,0.1038,0,0,0,0.0265,0.0477,0.4542,0,0.0065,0,0.1202,0.1617,0.0373,0,0,0,0,0,0,0.8851,0.407161721,0,0.112240932,0.019564266,0,0.346133081,0
K_05516,PALMET_LTER ,0,20070115,2007,1,15,-65.2343,-66.77896667,0.1057,0,0,0,0.0263,0.0476,0.4597,0,0.0069,0,0.1201,0.1571,0.0353,0,0,0,0,0,0,0.8394,0.39439346,0,0.102527946,0.018758037,0,0.323720557,0
K_05517,PALMET_LTER ,0,20070115,2007,1,15,-65.2343,-66.77896667,0.1102,0,0,0,0.0276,0.0499,0.4809,0,0.0074,0,0.1177,0.1259,0.0288,0,0,0,0,0,0,0.9761,0.420561447,0,0.090171658,0.021141754,0,0.44422514,0
K_05518,PALMET_LTER ,0,20070115,2007,1,15,-65.2343,-66.77896667,0.1263,0,0,0,0.0187,0.0581,0.5593,0,0.0094,0,0.1258,0.105,0.0203,0,0,0,0,0,0,0.8647,0.408904825,2.39E-05,0.054759118,0.012446188,0,0.388565923,0
K_05519,PALMET_LTER ,0,20070115,2007,1,15,-65.2343,-66.77896667,0.1268,0,0,0,0.0212,0.0773,0.5592,0,0.0114,0,0.099,0.0556,0.0019,0,0,0,0,0.0137,0,0.7181,0.451249578,0.053851302,0.004217742,0.038386295,0,0.127041823,0.043353261
K_05520,PALMET_LTER ,,20070115,2007,1,15,-65.35643333,-66.46151667,0.0722,0,0,0,0.0153,0.0353,0.3654,0,0,0,0.0954,0.1069,0.0225,0.002,0,0,0,0,0,0.6969,0.063503466,0.043095383,0.038308528,0.014059887,0,0.537932736,0
K_05521,PALMET_LTER ,,20070115,2007,1,15,-65.35643333,-66.46151667,0.0697,0,0,0,0.0122,0.0342,0.3502,0,0,0,0.0912,0.1026,0.0226,0.0018,0,0,0,0,0,0.6725,0.061220484,0.042203314,0.038802354,0.011303822,0,0.518970026,0
